loss,accuracy,val_loss,val_accuracy,lr,epoch
0.9569905400276184,0.9414772987365723,1.1724263429641724,0.9272727370262146,1e-04,59
0.9170134663581848,0.9465909004211426,1.1539900302886963,0.9136363863945007,1e-04,60
0.8891290426254272,0.9514204263687134,1.1346467733383179,0.9431818127632141,1e-04,61
0.8665360808372498,0.9602272510528564,1.1175786256790161,0.9431818127632141,1e-04,62
0.8237727284431458,0.9624999761581421,1.1044782400131226,0.9477272629737854,1e-04,63
0.8001009225845337,0.9681817889213562,1.0715738534927368,0.9363636374473572,1e-04,64
0.7813819050788879,0.9644886255264282,1.060048222541809,0.9409090876579285,1e-04,65
0.7416453957557678,0.9795454740524292,1.0567970275878906,0.9318181872367859,1e-04,66
0.7217525243759155,0.9761363863945007,1.0295321941375732,0.9522727131843567,1e-04,67
0.7021089196205139,0.9815340638160706,1.004524827003479,0.9477272629737854,1e-04,68
0.6765069365501404,0.9789772629737854,0.9859788417816162,0.9522727131843567,1e-04,69
0.6605246663093567,0.9821022748947144,0.9585584998130798,0.956818163394928,1e-04,70
0.6437638998031616,0.9852272868156433,0.941094696521759,0.9590908885002136,1e-04,71
0.6269952058792114,0.9852272868156433,0.9393544793128967,0.956818163394928,1e-04,72
0.595649242401123,0.9886363744735718,0.9204506874084473,0.9613636136054993,1e-04,73
0.5876711010932922,0.987500011920929,0.9009500741958618,0.9590908885002136,1e-04,74
0.5695495009422302,0.9920454621315002,0.8819502592086792,0.9522727131843567,1e-04,75
0.5509596467018127,0.9920454621315002,0.8778812885284424,0.956818163394928,1e-04,76
0.5313370823860168,0.9937499761581421,0.8492915034294128,0.9704545736312866,1e-04,77
0.5173629522323608,0.9965909123420715,0.8385394215583801,0.9659090638160706,1e-04,78
0.5044754147529602,0.9934659004211426,0.8369756937026978,0.9681817889213562,1e-04,79
0.4827422797679901,0.9948863387107849,0.8179094195365906,0.9727272987365723,1e-04,80
0.47807687520980835,0.9943181872367859,0.8014649152755737,0.9681817889213562,1e-04,81
0.4683855473995209,0.9977272748947144,0.8007193803787231,0.9636363387107849,1e-04,82
0.4551476836204529,0.9948863387107849,0.7644416093826294,0.9818181991577148,1e-04,83
0.4416380822658539,0.9965909123420715,0.7661926746368408,0.9750000238418579,1e-04,84
0.4232708215713501,0.9971590638160706,0.7578528523445129,0.9772727489471436,1e-04,85
0.4132678210735321,0.9971590638160706,0.7426851987838745,0.9659090638160706,1e-04,86
0.40227124094963074,0.9980113506317139,0.723992645740509,0.9772727489471436,1e-04,87
0.3959028720855713,0.9982954263687134,0.7068880796432495,0.9795454740524292,1e-04,88
0.3977627754211426,0.996874988079071,0.7054150104522705,0.9772727489471436,1e-04,89
0.37893733382225037,0.9985795617103577,0.6927866339683533,0.9704545736312866,1e-04,90
0.36460182070732117,0.9977272748947144,0.6868468523025513,0.9772727489471436,1e-04,91
0.35246261954307556,0.9994317889213562,0.6804643273353577,0.9750000238418579,1e-04,92
0.3548499643802643,0.9974431991577148,0.6693730354309082,0.9772727489471436,1e-04,93
0.3483811318874359,0.9988636374473572,0.6603602766990662,0.9795454740524292,1e-04,94
0.3310215473175049,0.9985795617103577,0.6492982506752014,0.9750000238418579,1e-04,95
0.3275890052318573,0.9997159242630005,0.6390342116355896,0.9840909242630005,1e-04,96
0.31696951389312744,0.9994317889213562,0.6289690732955933,0.9795454740524292,1e-04,97
0.30326905846595764,0.9994317889213562,0.6266613602638245,0.9840909242630005,1e-04,98
0.30076470971107483,0.9988636374473572,0.6184753179550171,0.9840909242630005,1e-04,99
0.2993178367614746,0.9997159242630005,0.6140375137329102,0.9840909242630005,1e-04,100
